-0.659200 	-0.623554 	0	1	0	
-1.228126 	-1.711295 	0	1	0	
-1.001556 	-1.021943 	0	0	1	
-1.955626 	-1.163488 	1	0	0	
-1.533921 	-1.378765 	0	1	0	
-1.160558 	-0.312571 	0	1	0	
-1.025300 	-0.397473 	0	1	0	
-0.700156 	-0.683676 	0	1	0	
-0.610065 	-0.545000 	0	1	0	
-0.563433 	-1.140843 	0	1	0	
-0.202826 	-1.557299 	1	0	0	
-0.104312 	-0.937712 	1	0	0	
-1.096652 	-1.393841 	0	1	0	
-0.927335 	-1.810724 	1	0	0	
-1.432600 	-0.579730 	0	1	0	
-1.612598 	-0.553301 	0	1	0	
-0.227790 	-0.871120 	0	1	0	
-1.468856 	-0.507767 	0	1	0	
-0.649739 	-0.182745 	1	0	0	
-1.500961 	-1.412763 	0	1	0	
-0.223762 	-0.714682 	1	0	0	
-1.779595 	-0.043458 	1	0	0	
-0.662313 	-0.215766 	1	0	0	
-1.401044 	-1.082736 	0	1	0	
-1.001862 	-1.321207 	0	0	1	
-0.224189 	-0.659627 	1	0	0	
-0.736961 	-0.901883 	0	0	1	
-0.572771 	-1.993957 	1	0	0	
-0.637226 	-0.363292 	0	1	0	
-0.089114 	-1.583178 	1	0	0	
-1.935301 	-0.830348 	1	0	0	
-1.928526 	-1.370647 	1	0	0	
-1.574023 	-0.157231 	1	0	0	
-1.480697 	-1.330790 	0	1	0	
-0.199103 	-1.698477 	1	0	0	
-1.805963 	-1.910581 	1	0	0	
-0.586077 	-1.779534 	1	0	0	
-0.973785 	-0.763634 	0	0	1	
-1.187231 	-1.803888 	1	0	0	
-1.491684 	-1.214637 	0	1	0	
-0.488296 	-1.934446 	1	0	0	
-1.010346 	-0.892117 	0	0	1	
-0.860622 	-0.286691 	0	1	0	
-0.494888 	-1.966430 	1	0	0	
-1.597034 	-0.571123 	0	1	0	
-1.047578 	-1.430525 	0	1	0	
-1.818842 	-0.122013 	1	0	0	
-1.570666 	-0.861843 	0	1	0	
-0.941313 	-1.250893 	0	0	1	
-0.456496 	-0.101505 	1	0	0	
-1.385662 	-1.861507 	1	0	0	
-1.493088 	-0.289193 	1	0	0	
-1.223853 	-0.264046 	0	1	0	
-1.170507 	-0.691122 	0	0	1	
-1.445357 	-0.126041 	1	0	0	
-1.579150 	-0.758446 	0	1	0	
-1.531846 	-0.497574 	0	1	0	
-0.083499 	-1.853389 	1	0	0	
-0.028260 	-0.847987 	1	0	0	
-1.962096 	-0.081118 	1	0	0	
-1.797845 	-0.052004 	1	0	0	
-1.198706 	-0.664693 	0	0	1	
-0.647114 	-1.262795 	0	1	0	
-1.614612 	-1.299966 	0	1	0	
-1.010956 	-1.608631 	0	1	0	
-1.526780 	-0.928922 	0	1	0	
-1.382550 	-0.651875 	0	1	0	
-0.122379 	-1.368511 	1	0	0	
-1.177587 	-0.546770 	0	1	0	
-0.734458 	-0.231880 	1	0	0	
-1.719352 	-1.834346 	1	0	0	
-1.207862 	-0.580950 	0	1	0	
-1.032319 	-1.810968 	1	0	0	
-0.542802 	-1.746086 	1	0	0	
-1.132176 	-1.409345 	0	1	0	
-0.002991 	-0.751793 	1	0	0	
-1.499008 	-1.528062 	0	1	0	
-1.876034 	-0.785302 	1	0	0	
-1.421796 	-0.748314 	0	1	0	
-0.073489 	-0.145390 	1	0	0	
-0.901639 	-1.374554 	0	0	1	
-1.759331 	-0.109439 	1	0	0	
-0.800745 	-1.737053 	0	1	0	
-0.191534 	-1.155797 	1	0	0	
-1.925352 	-1.693594 	1	0	0	
-1.967833 	-1.979125 	1	0	0	
-1.729362 	-1.267922 	0	1	0	
-0.859706 	-0.736351 	0	0	1	
-0.327097 	-1.362346 	0	1	0	
-1.424909 	-0.960356 	0	1	0	
-0.501724 	-0.482070 	0	1	0	
-0.584124 	-1.579455 	0	1	0	
-1.397198 	-0.408948 	0	1	0	
-0.350414 	-1.479354 	1	0	0	
-0.581622 	-0.761681 	0	1	0	
-1.898190 	-0.046083 	1	0	0	
-0.169378 	-1.380169 	1	0	0	
-0.159429 	-0.126896 	1	0	0	
-1.688528 	-0.471999 	1	0	0	
-1.135533 	-0.845912 	0	0	1	
-1.382550 	-1.457930 	0	1	0	
-1.110385 	-0.713523 	0	0	1	
-0.633198 	-0.453688 	0	1	0	
-1.954161 	-0.466262 	1	0	0	
-1.191259 	-1.326945 	0	0	1	
-1.703848 	-0.073855 	1	0	0	
-1.904172 	-0.264901 	1	0	0	
-0.609149 	-1.352580 	0	1	0	
-0.626728 	-0.791894 	0	1	0	
-1.830500 	-0.621235 	1	0	0	
-0.003235 	-1.173498 	1	0	0	
-0.976653 	-0.837550 	0	0	1	
-0.807947 	-1.144505 	0	0	1	
-1.670095 	-1.652760 	1	0	0	
-1.531724 	-1.899289 	1	0	0	
-1.326945 	-0.821131 	0	0	1	
-1.902402 	-0.280587 	1	0	0	
-0.339427 	-1.403485 	0	1	0	
-1.026032 	-1.106052 	0	0	1	
-0.848109 	-0.199957 	1	0	0	
-1.837092 	-0.567644 	1	0	0	
-0.291208 	-1.851741 	1	0	0	
-0.543962 	-0.644063 	0	1	0	
-1.919431 	-0.047304 	1	0	0	
-0.759423 	-1.461592 	0	1	0	
-1.462203 	-0.273080 	1	0	0	
-1.000519 	-1.541856 	0	1	0	
-0.134648 	-1.542711 	1	0	0	
-1.248451 	-0.874111 	0	0	1	
-1.171606 	-1.545763 	0	1	0	
-1.253700 	-0.748741 	0	0	1	
-0.075747 	-0.651326 	1	0	0	
-0.275277 	-1.290201 	0	1	0	
-1.769707 	-1.204627 	0	1	0	
-0.940580 	-0.626850 	0	0	1	
-0.836024 	-1.554186 	0	1	0	
-0.914396 	-0.634724 	0	0	1	
-0.036256 	-1.246498 	1	0	0	
-1.063326 	-1.193274 	0	0	1	
-1.293741 	-0.827296 	0	0	1	
-1.804559 	-1.890072 	1	0	0	
-0.328990 	-0.684408 	0	1	0	
-0.324961 	-1.112400 	0	1	0	
-1.135472 	-0.371960 	0	1	0	
-0.359508 	-1.463118 	0	1	0	
-1.481857 	-0.852382 	0	1	0	
-1.215308 	-1.437971 	0	1	0	
-1.629688 	-1.093783 	0	1	0	
-1.729301 	-0.302499 	1	0	0	
-1.453413 	-1.460372 	0	1	0	
-1.847163 	-0.105350 	1	0	0	
-0.149846 	-1.332987 	1	0	0	
-1.510788 	-1.765984 	1	0	0	
-1.725639 	-1.398480 	1	0	0	
-1.541795 	-1.173742 	0	1	0	
-0.448439 	-0.043519 	1	0	0	
-0.208808 	-0.237068 	1	0	0	
-1.452010 	-0.292123 	1	0	0	
-0.165471 	-0.818201 	1	0	0	
-0.679708 	-0.723289 	0	1	0	
-1.447371 	-0.492935 	0	1	0	
-1.356182 	-0.806543 	0	1	0	
-1.214881 	-0.071902 	1	0	0	
-1.173620 	-0.093387 	1	0	0	
-1.929930 	-1.821039 	1	0	0	
-1.380291 	-1.701285 	0	1	0	
-0.653279 	-0.318552 	0	1	0	
-1.959044 	-1.528184 	1	0	0	
-1.150975 	-0.886624 	0	0	1	
-0.083193 	-1.635182 	1	0	0	
-1.496445 	-1.534288 	0	1	0	
-0.037233 	-1.234596 	1	0	0	
-0.856594 	-1.349773 	0	0	1	
-1.789605 	-1.720878 	1	0	0	
-0.148564 	-1.279824 	1	0	0	
-0.405530 	-1.182165 	0	1	0	
-0.255562 	-0.232612 	1	0	0	
-1.487533 	-0.829554 	0	1	0	
-0.488235 	-0.443007 	0	1	0	
-0.830164 	-0.782434 	0	0	1	
-0.980255 	-1.036653 	0	0	1	
-1.477584 	-1.645802 	1	0	0	
-1.704337 	-1.730766 	1	0	0	
-0.370434 	-1.318949 	0	1	0	
-1.797479 	-1.609546 	1	0	0	
-1.770928 	-1.471786 	1	0	0	
-1.881893 	-0.911039 	1	0	0	
-1.651662 	-1.126560 	0	1	0	
-1.069613 	-0.762841 	0	0	1	
-0.237800 	-1.782586 	1	0	0	
-1.338237 	-0.805445 	0	0	1	
-0.888638 	-1.521470 	0	1	0	
-0.965361 	-1.638844 	0	1	0	
-0.506241 	-0.530412 	0	1	0	
-1.708792 	-0.031312 	1	0	0	
-1.659474 	-1.480758 	1	0	0	
-1.420759 	-1.827754 	1	0	0	
-1.610096 	-1.199561 	0	1	0	
-0.782922 	-0.493728 	0	1	0	
-0.428541 	-1.071932 	0	1	0	
-1.850215 	-0.234993 	1	0	0	
-1.387616 	-0.610920 	0	1	0	
-1.090182 	-1.627796 	0	1	0	
-1.820246 	-1.632984 	1	0	0	
-0.607135 	-0.698508 	0	1	0	
-1.630177 	-1.476730 	0	1	0	
-0.235847 	-1.390728 	1	0	0	
-1.642262 	-0.701682 	0	1	0	
-0.195257 	-0.355541 	1	0	0	
-0.980132 	-1.705435 	0	1	0	
-0.987274 	-0.004273 	1	0	0	
-1.659047 	-1.695608 	1	0	0	
-0.229438 	-0.760277 	1	0	0	
-1.580004 	-0.455885 	0	1	0	
-1.109348 	-0.446913 	0	1	0	
-0.115238 	-0.341380 	1	0	0	
-0.146428 	-1.750847 	1	0	0	
-1.470077 	-0.942717 	0	1	0	
-0.950957 	-1.695730 	0	1	0	
-0.009400 	-1.855037 	1	0	0	
-1.665944 	-0.066286 	1	0	0	
-0.737571 	-1.990478 	1	0	0	
-0.780480 	-0.718589 	0	0	1	
-1.116977 	-0.870815 	0	0	1	
-1.001617 	-0.714255 	0	0	1	
-1.414716 	-0.338389 	0	1	0	
-1.872127 	-1.216956 	1	0	0	
-1.763848 	-0.121830 	1	0	0	
-0.821986 	-1.087680 	0	0	1	
-1.127110 	-1.695547 	0	1	0	
-1.341288 	-1.117222 	0	0	1	
-0.350047 	-1.869076 	1	0	0	
-1.961241 	-1.832270 	1	0	0	
-0.492386 	-0.544816 	0	1	0	
-0.731285 	-0.813562 	0	0	1	
-0.623066 	-0.081118 	1	0	0	
-0.880337 	-0.463454 	0	1	0	
-0.268624 	-0.698080 	0	1	0	
-0.348521 	-0.159795 	1	0	0	
-0.701010 	-1.364299 	0	1	0	
-0.877956 	-1.734123 	0	1	0	
-0.252693 	-0.600848 	1	0	0	
-1.349040 	-0.211615 	1	0	0	
-1.846614 	-0.641865 	1	0	0	
-1.051241 	-0.750816 	0	0	1	
-1.928648 	-1.386761 	1	0	0	
-1.573962 	-1.718925 	1	0	0	
-0.989898 	-1.584033 	0	1	0	
-1.006867 	-0.842067 	0	0	1	
-0.866176 	-1.682363 	0	1	0	
-1.135716 	-0.367626 	0	1	0	
-1.002411 	-1.787469 	0	1	0	
-1.322123 	-0.174688 	1	0	0	
-0.869289 	-1.161840 	0	0	1	
-1.754021 	-0.772423 	0	1	0	
-0.720176 	-0.704978 	0	1	0	
-1.755425 	-1.121494 	0	1	0	
-1.874569 	-0.851650 	1	0	0	
-1.841548 	-1.218482 	1	0	0	
-0.717185 	-0.325388 	0	1	0	
-1.207801 	-0.378124 	0	1	0	
-1.599292 	-0.185308 	1	0	0	
-1.340068 	-1.153844 	0	0	1	
-0.829066 	-0.603107 	0	1	0	
-1.433332 	-1.830622 	1	0	0	
-0.940519 	-0.808008 	0	0	1	
-0.306406 	-1.431562 	1	0	0	
-1.426252 	-1.637623 	0	1	0	
-0.500443 	-0.172124 	1	0	0	
-1.123081 	-1.131077 	0	0	1	
-1.248329 	-1.302042 	0	0	1	
-0.437452 	-0.603412 	0	1	0	
-0.002686 	-1.270608 	1	0	0	
-0.598041 	-1.637196 	0	1	0	
-1.210364 	-0.154790 	1	0	0	
-0.123295 	-1.429914 	1	0	0	
-0.019654 	-1.285623 	1	0	0	
-1.691397 	-0.934538 	0	1	0	
-1.609851 	-0.011353 	1	0	0	
-1.599719 	-1.230384 	0	1	0	
-1.827998 	-0.535661 	1	0	0	
-1.002106 	-0.561846 	0	1	0	
-1.822993 	-0.766625 	1	0	0	
-1.110935 	-1.482589 	0	1	0	
-0.362255 	-0.115421 	1	0	0	
-1.550951 	-0.542863 	0	1	0	
-0.520463 	-0.181707 	1	0	0	
-0.053652 	-1.957579 	1	0	0	
-0.425916 	-1.262917 	0	1	0	
-0.678671 	-1.691275 	0	1	0	
-0.753807 	-0.625752 	0	1	0	
-0.750023 	-1.400006 	0	1	0	
-0.652425 	-1.476608 	0	1	0	
-1.694693 	-0.665059 	0	1	0	
-0.790979 	-0.568377 	0	1	0	
-1.971068 	-0.957671 	1	0	0	
-1.215735 	-1.382550 	0	1	0	
-1.275002 	-1.771538 	1	0	0	
-0.702353 	-0.821558 	0	0	1	
-0.210211 	-0.360912 	1	0	0	
-1.291726 	-0.351756 	0	1	0	
-0.611408 	-1.521775 	0	1	0	
-0.696921 	-1.532151 	0	1	0	
-0.706931 	-0.852748 	0	0	1	
-0.268807 	-0.867519 	0	1	0	
-0.309275 	-1.935362 	1	0	0	
-1.207801 	-1.923826 	1	0	0	
-0.219794 	-0.868191 	0	1	0	
-0.709067 	-1.642018 	0	1	0	
-1.036287 	-0.595233 	0	1	0	
-0.728660 	-0.789209 	0	0	1	
-1.550157 	-0.464064 	0	1	0	
-1.058992 	-1.483993 	0	1	0	
-1.920896 	-1.452254 	1	0	0	
-1.399274 	-1.732597 	1	0	0	
-1.815546 	-0.498856 	1	0	0	
-0.110599 	-1.915891 	1	0	0	
-0.700461 	-0.379650 	0	1	0	
-0.341563 	-1.161412 	0	1	0	
-0.472976 	-0.562029 	0	1	0	
-1.212439 	-0.540849 	0	1	0	
-1.620228 	-1.478317 	0	1	0	
-0.745689 	-1.028779 	0	0	1	
-1.092746 	-1.654225 	0	1	0	
-0.230049 	-1.160253 	0	1	0	
-1.081149 	-0.130802 	1	0	0	
-0.705710 	-0.325755 	0	1	0	
-0.881436 	-1.616382 	0	1	0	
-1.257668 	-0.640278 	0	1	0	
-1.038789 	-0.806543 	0	0	1	
-1.805841 	-1.323466 	1	0	0	
-1.955565 	-1.309854 	1	0	0	
-0.078310 	-0.529801 	1	0	0	
-0.151616 	-1.616199 	1	0	0	
-1.456038 	-0.565020 	0	1	0	
-0.364940 	-1.545885 	1	0	0	
-1.375469 	-1.427107 	0	1	0	
-0.679281 	-1.616504 	0	1	0	
-0.978240 	-0.608234 	0	0	1	
-0.866420 	-0.765404 	0	0	1	
-1.693594 	-0.097232 	1	0	0	
-1.131321 	-0.865017 	0	0	1	
-1.442244 	-0.517350 	0	1	0	
-1.446821 	-1.468734 	0	1	0	
-0.149113 	-1.339274 	1	0	0	
-0.665426 	-1.224586 	0	1	0	
-1.251503 	-1.105380 	0	0	1	
-1.596667 	-1.394940 	0	1	0	
-0.891507 	-0.603229 	0	1	0	
-1.235878 	-1.918332 	1	0	0	
-1.479110 	-0.926237 	0	1	0	
-0.333567 	-1.452193 	1	0	0	
-1.314066 	-1.357707 	0	1	0	
-1.491989 	-1.833918 	1	0	0	
-0.953825 	-1.017243 	0	0	1	
-1.975951 	-0.396619 	1	0	0	
-0.015015 	-1.206458 	1	0	0	
-0.426710 	-0.578631 	0	1	0	
-1.096042 	-0.390820 	0	1	0	
-1.665700 	-0.262764 	1	0	0	
-0.508255 	-0.756249 	0	1	0	
-0.774865 	-0.284066 	0	1	0	
-0.503433 	-0.276986 	1	0	0	
-0.642598 	-0.542802 	0	1	0	
-0.684469 	-1.233436 	0	0	1	
-0.161626 	-0.160466 	1	0	0	
-1.287393 	-1.115635 	0	0	1	
-1.267006 	-1.116367 	0	0	1	
-0.021912 	-0.851711 	1	0	0	
-0.001038 	-1.801752 	1	0	0	
-1.158361 	-0.298166 	0	1	0	
-1.793695 	-1.930174 	1	0	0	
-0.547441 	-1.928831 	1	0	0	
-0.144414 	-1.239967 	1	0	0	
-1.262246 	-0.660543 	0	1	0	
-0.895047 	-1.427839 	0	1	0	
-1.547594 	-0.753929 	0	1	0	
-1.278726 	-1.750114 	1	0	0	
-1.766289 	-1.724723 	1	0	0	
-1.934751 	-1.729484 	1	0	0	
-0.028993 	-0.205023 	1	0	0	
-1.075045 	-1.404828 	0	1	0	
-1.194739 	-1.691214 	0	1	0	
-0.990936 	-0.561357 	0	1	0	
-0.930143 	-1.115696 	0	0	1	
-0.086978 	-1.379070 	1	0	0	
-1.515061 	-0.181036 	1	0	0	
-0.629841 	-1.935850 	1	0	0	
-1.081454 	-0.392651 	0	1	0	
-1.399335 	-1.004669 	0	0	1	
-0.973663 	-1.728446 	0	1	0	
-1.429304 	-1.580554 	0	1	0	
-0.916837 	-1.882748 	1	0	0	
-0.026124 	-1.575304 	1	0	0	
-0.682089 	-0.022156 	1	0	0	
-1.251869 	-1.118503 	0	0	1	
-1.934446 	-1.990173 	1	0	0	
-0.059450 	-0.900784 	1	0	0	
-0.952666 	-0.898587 	0	0	1	
-0.268502 	-0.997772 	0	1	0	
-1.907407 	-0.043703 	1	0	0	
-1.567614 	-0.612140 	0	1	0	
-1.384808 	-0.083377 	1	0	0	
-1.732047 	-0.170965 	1	0	0	
-1.844966 	-1.413984 	1	0	0	
-1.243629 	-0.216071 	1	0	0	
-0.700400 	-1.683706 	0	1	0	
-0.500381 	-0.525040 	0	1	0	
-0.703574 	-1.380352 	0	1	0	
-0.803797 	-1.899777 	1	0	0	
-0.330393 	-1.430586 	0	1	0	
-1.310282 	-0.060915 	1	0	0	
-1.847468 	-1.748527 	1	0	0	
-1.136021 	-0.085330 	1	0	0	
-1.750237 	-0.670980 	1	0	0	
-0.800439 	-0.823389 	0	0	1	
-1.259804 	-0.217231 	1	0	0	
-0.198248 	-1.734977 	1	0	0	
-1.565966 	-1.110080 	0	1	0	
-1.285195 	-1.580432 	0	1	0	
-1.503586 	-0.496109 	0	1	0	
-0.667013 	-1.405011 	0	1	0	
-0.350230 	-0.303293 	1	0	0	
-0.277718 	-1.253151 	0	1	0	
-1.432600 	-1.172094 	0	1	0	
-1.335673 	-1.051180 	0	0	1	
-1.228370 	-1.898740 	1	0	0	
-1.763848 	-1.095492 	0	1	0	
-1.652394 	-1.327250 	0	1	0	
-0.263070 	-0.583087 	1	0	0	
-0.213691 	-0.628925 	1	0	0	
-1.224952 	-1.623768 	0	1	0	
-1.731071 	-0.905423 	0	1	0	
-1.671865 	-1.168798 	0	1	0	
-0.294321 	-0.053652 	1	0	0	
-0.411939 	-0.296457 	1	0	0	
-1.160253 	-1.830073 	1	0	0	
-0.596759 	-1.289590 	0	1	0	
-1.268410 	-1.051607 	0	0	1	
-1.868343 	-1.944029 	1	0	0	
-0.066347 	-1.870846 	1	0	0	
-1.283547 	-1.544725 	0	1	0	
-1.330485 	-1.062716 	0	0	1	
-1.203772 	-1.948057 	1	0	0	
-1.671010 	-1.260964 	0	1	0	
-1.336711 	-0.206000 	1	0	0	
-0.407178 	-0.080508 	1	0	0	
-1.117649 	-0.171758 	1	0	0	
-0.502213 	-0.064699 	1	0	0	
-1.618702 	-1.522629 	1	0	0	
-1.243324 	-1.394147 	0	1	0	
-1.172277 	-1.639027 	0	1	0	
-0.355602 	-0.294198 	1	0	0	
-1.897702 	-0.775658 	1	0	0	
-0.237617 	-1.080416 	0	1	0	
-1.316507 	-1.964293 	1	0	0	
-0.004700 	-0.776696 	1	0	0	
-0.246345 	-0.082949 	1	0	0	
-0.028932 	-0.246406 	1	0	0	
-1.158971 	-1.532334 	0	1	0	
-0.662557 	-0.771996 	0	1	0	
-0.190374 	-0.953642 	1	0	0	
-1.832148 	-0.021363 	1	0	0	
-0.991791 	-0.427870 	0	1	0	
-1.192114 	-0.339183 	0	1	0	
-1.606738 	-1.592822 	1	0	0	
-1.523667 	-1.298929 	0	1	0	
-0.563860 	-0.115238 	1	0	0	
-1.067598 	-1.454512 	0	1	0	
-1.371929 	-0.956511 	0	0	1	
-1.478072 	-1.229102 	0	1	0	
-1.604236 	-1.868221 	1	0	0	
-1.085116 	-1.877682 	1	0	0	
-1.760918 	-1.556078 	1	0	0	
-0.153325 	-0.461013 	1	0	0	
-0.095645 	-1.949339 	1	0	0	
-1.823847 	-1.769890 	1	0	0	
-0.595172 	-1.012909 	0	1	0	
-1.427473 	-1.134678 	0	1	0	
-0.297983 	-1.540086 	1	0	0	
-1.856807 	-1.060457 	1	0	0	
-1.141270 	-0.363231 	0	1	0	
-1.683828 	-1.623035 	1	0	0	
-0.521683 	-1.420148 	0	1	0	
-1.711783 	-1.564318 	1	0	0	
-1.759331 	-1.112888 	0	1	0	
-0.647420 	-0.024537 	1	0	0	
-0.650960 	-1.397504 	0	1	0	
-1.582446 	-1.848933 	1	0	0	
-1.301248 	-1.041658 	0	0	1	
-1.970763 	-0.405286 	1	0	0	
-1.417768 	-0.487625 	0	1	0	
-0.789148 	-0.851833 	0	0	1	
-0.259468 	-0.758385 	0	1	0	
-1.569689 	-1.790887 	1	0	0	
-1.424543 	-1.843745 	1	0	0	
-0.989837 	-0.247383 	0	1	0	
-1.665273 	-1.005280 	0	1	0	
-1.709586 	-1.908933 	1	0	0	
-1.918332 	-0.435926 	1	0	0	
-1.141148 	-1.564562 	0	1	0	
-1.737053 	-0.712973 	0	1	0	
-0.840968 	-1.681143 	0	1	0	
-1.313700 	-1.481307 	0	1	0	
-0.209052 	-0.053224 	1	0	0	
-0.278939 	-1.804926 	1	0	0	
-1.185644 	-0.465346 	0	1	0	
-1.466475 	-1.623402 	0	1	0	
-1.630299 	-1.302469 	0	1	0	
-0.829310 	-0.752037 	0	0	1	
-0.072695 	-0.048158 	1	0	0	
-1.697012 	-0.861904 	0	1	0	
-1.522568 	-0.606708 	0	1	0	
-0.558977 	-0.877834 	0	1	0	
-1.024262 	-1.386639 	0	0	1	
-0.563799 	-1.232521 	0	1	0	
-0.646260 	-1.083651 	0	0	1	
-1.919858 	-1.412641 	1	0	0	
-0.591327 	-0.100589 	1	0	0	
-1.386700 	-0.236335 	1	0	0	
-0.114933 	-0.541032 	1	0	0	
-0.043153 	-1.298379 	1	0	0	
-0.940275 	-0.715049 	0	0	1	
-1.520615 	-1.020051 	0	1	0	
-0.856410 	-1.094028 	0	0	1	
-1.888241 	-1.743461 	1	0	0	
-0.188055 	-1.652211 	1	0	0	
-1.378643 	-1.304971 	0	1	0	
-0.823511 	-1.532395 	0	1	0	
-1.140416 	-1.527329 	0	1	0	
-0.488662 	-0.973601 	0	1	0	
-1.205725 	-1.067110 	0	0	1	
-1.955199 	-0.437574 	1	0	0	
-0.860012 	-1.055025 	0	0	1	
-1.868892 	-0.872402 	1	0	0	
-1.602100 	-0.966887 	0	1	0	
-0.887478 	-0.049928 	1	0	0	
-1.880612 	-1.162267 	1	0	0	
-1.814203 	-0.915555 	1	0	0	
-1.796564 	-1.528794 	1	0	0	
-1.414472 	-0.886135 	0	1	0	
-0.957121 	-0.669576 	0	0	1	
