-0.694171 	-1.092859 	
-0.770254 	-0.937947 	
-0.674450 	-0.928187 	
-0.931465 	-0.865600 	
-0.819108 	-0.827366 	
-1.086431 	-0.687304 	
-0.961678 	-0.773916 	
-0.732331 	-0.868365 	
-0.736030 	-0.876751 	
-1.010477 	-1.080663 	
-0.539113 	-0.807315 	
-0.619883 	-0.986892 	
-0.603275 	-0.707410 	
-0.518897 	-1.061071 	
-0.559603 	-0.623984 	
-1.045689 	-0.951698 	
-0.973745 	-0.627097 	
-0.589267 	-0.993631 	
-0.834910 	-1.067479 	
-1.042302 	-0.775124 	
-0.879992 	-0.929469 	
-0.966494 	-0.966201 	
-0.733448 	-0.936335 	
-0.902350 	-0.514521 	
-0.944520 	-0.963491 	
-0.554292 	-0.815207 	
-0.903009 	-0.816178 	
0.717664 	-0.560573 	
0.885192 	-0.528089 	
0.568319 	-0.676391 	
0.581649 	-0.836668 	
0.868474 	-0.650554 	
0.576485 	-0.591720 	
0.505786 	-0.860674 	
0.846153 	-0.753554 	
0.954079 	-0.606662 	
1.026353 	-0.936720 	
1.079492 	-1.054808 	
0.618839 	-0.555739 	
0.952852 	-0.999234 	
1.051256 	-0.729017 	
0.736341 	-0.647276 	
0.608072 	-0.997275 	
0.813688 	-0.735023 	
0.552077 	-0.812571 	
0.632426 	-0.779006 	
0.854668 	-1.054405 	
0.627042 	-0.570608 	
0.853899 	-0.528895 	
1.091650 	-0.919214 	
0.659105 	-0.707593 	
0.571065 	-0.550484 	
0.620725 	-1.061693 	
0.839122 	-0.766060 	
0.684008 	-0.648558 	
0.632609 	-0.970540 	
0.545576 	-0.906232 	
0.810007 	-0.872613 	
0.631419 	-0.712336 	
0.703455 	-0.866131 	
0.615122 	-0.863988 	
0.532942 	-0.797464 	
0.895135 	-0.634239 	
1.051311 	-0.625541 	
0.749635 	-0.562148 	
0.888726 	-0.780599 	
0.988083 	-0.731947 	
0.765877 	-0.928169 	
0.617777 	-0.898175 	
0.643834 	-0.944172 	
0.744636 	-0.712519 	
0.780087 	-1.007840 	
1.026499 	-1.009214 	
0.559053 	-1.018241 	
0.697998 	-0.804422 	
0.666045 	-1.041057 	
0.885797 	-0.566762 	
0.673132 	-0.591574 	
1.032505 	-1.014560 	
0.606204 	-0.860344 	
0.548653 	-0.796200 	
0.961275 	-1.087512 	
0.910974 	-0.910315 	
0.739436 	-0.992459 	
0.725849 	-0.621183 	
0.568740 	-1.064568 	
0.577035 	-0.526569 	
0.882116 	-0.621677 	
0.575771 	-0.533326 	
1.019596 	-1.042393 	
0.832585 	-0.597763 	
0.624241 	-0.878198 	
0.969295 	-0.986618 	
0.800027 	-1.052428 	
1.089966 	-0.914893 	
1.000516 	-0.851225 	
0.929597 	-0.717042 	
0.517212 	-0.513770 	
0.799387 	-1.007547 	
0.536402 	-0.727369 	
1.047044 	-0.987094 	
0.632792 	-1.033934 	
0.651286 	-0.750917 	
0.669304 	-0.653960 	
0.668975 	-0.755202 	
0.771389 	-0.734547 	
0.553670 	-0.897919 	
0.744600 	-0.727223 	
0.864629 	-0.770437 	
0.604373 	-0.502289 	
0.984457 	-0.536091 	
0.586685 	-0.905664 	
0.564876 	-0.991928 	
0.508277 	-0.564528 	
0.518714 	-1.069787 	
1.045231 	-0.848222 	
0.877190 	-0.933369 	
0.798581 	-0.590182 	
0.931208 	-0.526991 	
0.716053 	-0.877740 	
0.775381 	-0.532667 	
0.738081 	-0.915497 	
0.673534 	-0.991617 	
0.837419 	-1.069054 	
0.964498 	-0.946406 	
0.920716 	-0.694757 	
0.726673 	-0.960250 	
0.961019 	0.737642 	
0.920661 	0.530708 	
0.629936 	0.823832 	
0.628086 	0.775564 	
0.998080 	0.598441 	
0.505878 	1.021152 	
0.972536 	1.097436 	
0.874334 	0.522449 	
0.640446 	1.002640 	
0.758003 	1.095129 	
0.586996 	0.562752 	
0.898175 	0.553121 	
0.956771 	0.884185 	
0.855382 	0.876073 	
0.727296 	0.785342 	
1.021061 	1.049333 	
0.963454 	0.908686 	
0.856847 	0.621091 	
0.521369 	1.083685 	
0.580404 	0.719861 	
0.570846 	0.634880 	
0.616514 	0.976400 	
1.004782 	0.828501 	
0.632005 	0.693512 	
0.904364 	0.551527 	
0.873656 	0.907843 	
0.529188 	0.616990 	
1.027323 	0.687011 	
0.800430 	0.589047 	
0.517505 	0.506281 	
0.746175 	0.521973 	
0.865801 	0.648045 	
0.877758 	0.506244 	
0.827091 	0.868236 	
0.965560 	0.816160 	
0.522266 	0.673223 	
0.783291 	0.952046 	
1.086157 	1.051109 	
0.689209 	0.971364 	
1.049333 	1.000955 	
1.013425 	1.002164 	
0.572860 	0.503845 	
0.719532 	0.532685 	
0.954518 	0.879553 	
0.909967 	0.570919 	
0.924854 	0.972353 	
1.043107 	0.667803 	
0.552846 	0.510089 	
0.631382 	1.097894 	
1.078851 	0.679907 	
0.889203 	0.991140 	
0.694079 	0.664489 	
1.098773 	0.909638 	
0.985647 	0.582711 	
0.963509 	0.663024 	
0.665038 	0.578317 	
0.716950 	0.856389 	
0.899933 	0.500311 	
0.656578 	0.764083 	
0.666979 	0.718946 	
0.870690 	1.023862 	
1.045140 	0.721070 	
1.027598 	0.744288 	
1.067919 	0.828373 	
0.995627 	0.519868 	
1.053233 	0.682617 	
0.962758 	0.947230 	
0.829966 	1.041276 	
0.624479 	0.936116 	
0.979604 	0.727424 	
0.909033 	1.009360 	
0.511774 	0.677911 	
0.608127 	0.884881 	
0.892883 	0.933113 	
0.982699 	0.734199 	
0.845750 	0.712207 	
0.511628 	0.810721 	
0.839854 	0.617997 	
0.652934 	1.041588 	
1.090405 	0.914563 	
0.585440 	0.677215 	
0.585165 	0.921668 	
0.600418 	0.791787 	
0.757802 	0.669927 	
0.511353 	0.728724 	
0.926356 	0.860198 	
0.750935 	0.884881 	
0.515839 	1.070794 	
0.923774 	0.527027 	
0.583499 	0.656871 	
1.083941 	0.634770 	
1.065557 	1.085058 	
0.505603 	1.063085 	
0.664196 	0.947523 	
1.016153 	0.818650 	
0.593533 	0.999069 	
0.659563 	0.943733 	
0.503333 	0.861003 	
0.960176 	0.800980 	
0.999234 	0.535578 	
